user_id,platform,region,age,onboarding_completed,levels_passed
389304,ios,tier3,29.0,0,4
625323,pc,tier2,21.0,1,28
500524,android,tier1,12.0,1,21
664251,ios,tier1,28.0,1,31
792224,android,tier3,39.0,1,18
580070,android,tier1,22.0,1,25
853693,android,tier2,32.0,1,15
34282,ios,tier2,34.0,1,27
382272,android,tier3,19.0,1,19
525997,ios,tier2,44.0,0,10
392564,android,tier3,15.0,1,24
54061,android,tier1,20.0,1,27
389434,ios,tier1,27.0,1,39
194380,ios,tier2,19.0,0,16
746838,android,tier2,33.0,1,23
771432,ios,tier1,24.0,1,28
108157,pc,tier1,36.0,1,20
92952,pc,tier2,42.0,0,5
188594,ios,tier1,32.0,1,28
197526,pc,tier1,44.0,1,24
480914,ios,tier2,35.0,0,18
306941,ios,tier2,38.0,1,22
438542,ios,tier2,29.0,1,39
433711,pc,tier2,21.0,0,23
889759,pc,tier2,22.0,0,1
688670,ios,tier1,41.0,1,33
766147,android,tier2,27.0,1,15
534544,ios,tier1,16.0,1,33
947392,pc,tier2,21.0,0,11
286013,android,tier1,23.0,1,23
334249,pc,tier2,17.0,0,15
183299,ios,tier2,31.0,1,23
709844,android,tier2,19.0,1,25
939206,ios,tier2,37.0,1,23
275764,ios,tier2,43.0,1,26
82090,ios,tier2,44.0,1,20
452490,ios,tier1,34.0,1,29
821404,pc,tier2,41.0,0,10
351426,android,tier1,36.0,0,18
64375,android,tier2,27.0,1,30
265930,android,tier2,22.0,0,15
697186,android,tier1,24.0,1,28
380638,android,tier2,25.0,0,20
553390,pc,tier2,29.0,0,16
388527,android,tier1,36.0,0,16
654132,pc,tier2,21.0,1,27
467565,ios,tier2,25.0,1,28
662255,android,tier2,29.0,1,34
120656,android,tier2,40.0,0,15
249712,pc,tier2,43.0,0,8
838132,ios,tier1,35.0,0,20
652979,android,tier2,23.0,1,18
855332,android,tier2,25.0,1,23
713540,android,tier3,39.0,0,19
967069,ios,tier2,13.0,1,23
693342,pc,tier3,21.0,0,8
717575,android,tier2,32.0,1,26
71877,android,tier2,36.0,0,18
427522,pc,tier3,14.0,0,4
408075,android,tier1,34.0,1,29
378353,android,tier1,31.0,1,34
261949,android,tier2,31.0,1,29
894803,android,tier2,27.0,0,17
644637,android,tier2,24.0,1,23
989065,ios,tier2,35.0,1,28
753420,android,tier1,42.0,1,24
498778,android,tier1,25.0,1,29
407701,android,tier3,41.0,0,8
222856,android,tier2,27.0,1,23
230747,ios,tier1,43.0,1,26
97848,android,tier2,28.0,1,24
10554,android,tier2,25.0,0,16
278178,android,tier1,20.0,1,24
321552,ios,tier2,23.0,0,22
654869,android,tier1,37.0,1,26
136275,ios,tier3,33.0,0,19
435087,ios,tier1,27.0,0,26
136502,pc,tier2,21.0,0,18
627903,android,tier1,21.0,1,28
592286,ios,tier2,23.0,1,25
663719,ios,tier2,33.0,0,25
806725,android,tier2,10.0,1,29
351568,android,tier2,33.0,1,31
362574,pc,tier2,31.0,0,0
179377,ios,tier1,32.0,1,20
643212,android,tier2,38.0,1,22
58571,android,tier1,17.0,1,26
246969,android,tier3,25.0,0,5
609220,ios,tier2,20.0,1,28
725760,android,tier1,24.0,0,23
889683,pc,tier2,15.0,0,17
284441,pc,tier1,44.0,0,13
11097,android,tier2,30.0,0,17
564571,android,tier2,28.0,1,30
73963,android,tier3,37.0,0,14
482508,pc,tier1,29.0,0,9
846601,android,tier2,21.0,1,31
944555,android,tier2,23.0,1,32
852019,ios,tier1,33.0,1,28
776446,android,tier2,26.0,1,20
680219,android,tier2,20.0,1,26
861429,ios,tier1,21.0,1,25
731658,ios,tier2,24.0,1,25
950898,android,tier1,19.0,1,29
158497,ios,tier1,43.0,1,33
80478,android,tier2,26.0,1,24
885478,android,tier2,24.0,1,26
774771,android,tier2,38.0,0,8
303833,android,tier2,39.0,0,9
510624,ios,tier2,34.0,1,33
428286,pc,tier1,29.0,0,25
941117,ios,tier3,23.0,0,13
388988,pc,tier2,31.0,1,18
984863,ios,tier1,39.0,1,39
141801,android,tier3,41.0,0,4
848199,ios,tier3,45.0,1,25
415733,android,tier1,36.0,1,15
821192,ios,tier1,35.0,0,27
519103,pc,tier3,37.0,1,11
206498,pc,tier1,21.0,0,10
944096,pc,tier2,43.0,1,15
688438,android,tier2,33.0,1,27
355817,ios,tier2,21.0,1,36
628092,android,tier2,24.0,1,23
420371,android,tier3,24.0,1,27
381283,android,tier2,34.0,0,19
697499,ios,tier2,35.0,0,28
572778,ios,tier2,26.0,1,30
199934,android,tier2,24.0,1,17
489671,pc,tier1,30.0,0,21
991590,ios,tier2,23.0,1,31
124563,ios,tier1,24.0,1,25
49070,android,tier2,34.0,0,13
707401,ios,tier3,32.0,1,23
364192,pc,tier2,35.0,1,12
696712,pc,tier2,24.0,0,17
582650,ios,tier3,30.0,1,29
420701,android,tier2,27.0,0,19
787796,ios,tier2,37.0,0,10
622880,ios,tier2,34.0,0,16
403999,android,tier2,32.0,1,20
445473,ios,tier2,32.0,0,16
548487,android,tier2,24.0,0,20
567559,ios,tier1,38.0,1,26
732776,android,tier2,29.0,0,15
847671,android,tier2,38.0,1,18
93054,pc,tier2,21.0,1,17
118617,pc,tier3,35.0,0,5
200438,ios,tier2,24.0,1,19
531165,android,tier2,27.0,0,16
543675,ios,tier1,35.0,1,19
357583,android,tier2,26.0,1,18
840052,pc,tier3,28.0,1,24
550038,android,tier2,30.0,1,30
905114,ios,tier2,35.0,1,35
209130,android,tier1,22.0,1,25
719507,pc,tier3,34.0,1,16
848355,ios,tier2,25.0,1,19
106290,ios,tier2,13.0,1,33
163822,ios,tier2,23.0,1,26
810355,android,tier2,23.0,1,17
169486,pc,tier1,33.0,1,25
14438,android,tier2,27.0,1,28
52050,ios,tier2,28.0,1,31
497900,android,tier2,43.0,1,19
503739,pc,tier1,28.0,1,20
658875,ios,tier2,28.0,0,20
548580,ios,tier1,43.0,1,33
604442,android,tier2,42.0,1,18
727923,android,tier2,17.0,1,25
781860,android,tier1,28.0,1,16
24652,android,tier3,22.0,0,11
831679,android,tier3,34.0,0,10
608527,android,tier3,25.0,1,28
47790,android,tier2,40.0,0,11
160796,ios,tier1,21.0,0,13
798938,pc,tier3,40.0,0,6
851160,ios,tier3,28.0,0,22
332311,ios,tier2,52.0,1,25
611333,android,tier2,33.0,1,20
84099,ios,tier1,18.0,1,36
563779,ios,tier3,34.0,1,28
127198,ios,tier1,31.0,1,27
618964,ios,tier3,28.0,1,26
538154,android,tier2,33.0,1,29
479357,android,tier2,41.0,1,28
288840,android,tier3,32.0,1,19
411057,ios,tier2,37.0,1,22
876328,pc,tier2,17.0,0,5
154231,pc,tier1,48.0,1,19
802424,android,tier1,28.0,0,11
387803,ios,tier2,38.0,1,23
967622,ios,tier2,47.0,0,13
181418,pc,tier1,39.0,0,12
366516,pc,tier3,31.0,0,9
741452,ios,tier2,30.0,1,24
844906,android,tier2,30.0,1,22
150941,ios,tier2,34.0,0,16
59965,ios,tier2,35.0,0,8
751031,pc,tier2,25.0,0,13
432623,ios,tier2,32.0,0,15
137169,ios,tier3,26.0,0,25
947566,android,tier3,43.0,0,9
901713,android,tier3,44.0,0,4
156322,pc,tier2,30.0,1,21
329107,android,tier2,28.0,0,21
13880,pc,tier2,24.0,0,9
306722,android,tier2,18.0,1,22
41987,ios,tier2,37.0,0,6
145946,ios,tier2,35.0,0,23
835830,pc,tier3,30.0,0,8
746142,ios,tier1,34.0,0,20
441079,ios,tier2,12.0,1,21
557215,pc,tier2,35.0,1,25
809148,pc,tier2,26.0,0,17
756705,android,tier3,21.0,1,19
749893,ios,tier3,22.0,0,25
340469,android,tier1,14.0,1,29
519825,android,tier1,39.0,1,21
153801,ios,tier3,33.0,0,17
537284,android,tier2,36.0,0,18
344009,pc,tier1,29.0,1,21
328410,ios,tier2,31.0,0,24
117325,ios,tier2,34.0,1,25
23305,android,tier3,17.0,1,25
723381,ios,tier2,42.0,1,32
671487,android,tier1,22.0,1,28
180895,android,tier3,31.0,1,14
159936,android,tier3,31.0,0,13
681202,android,tier2,30.0,0,7
13186,pc,tier1,28.0,0,17
988136,pc,tier3,50.0,0,5
89656,android,tier2,37.0,0,9
940851,android,tier3,48.0,1,18
742326,ios,tier1,29.0,0,23
565375,android,tier2,11.0,1,24
276016,pc,tier1,30.0,0,14
955423,android,tier2,19.0,1,29
203853,android,tier2,26.0,1,29
440212,android,tier1,42.0,0,19
518490,ios,tier1,34.0,1,34
56466,android,tier2,28.0,0,12
807073,ios,tier3,30.0,1,25
830153,pc,tier1,33.0,1,7
179792,pc,tier2,13.0,1,16
260194,android,tier2,27.0,1,18
655686,android,tier2,30.0,0,10
636563,ios,tier2,22.0,1,36
294234,ios,tier1,29.0,1,36
850352,android,tier3,26.0,1,16
104011,android,tier2,41.0,0,3
54792,android,tier1,41.0,1,27
851828,ios,tier1,29.0,1,24
234492,ios,tier1,24.0,1,28
64142,ios,tier3,26.0,1,25
905871,android,tier2,30.0,1,24
183068,ios,tier1,26.0,1,34
943989,android,tier2,19.0,0,16
583725,ios,tier2,22.0,1,26
333331,android,tier2,33.0,0,16
533524,android,tier2,38.0,1,26
112698,ios,tier2,18.0,1,27
156616,pc,tier2,37.0,0,10
718525,android,tier2,32.0,0,16
802433,android,tier2,45.0,0,12
957071,android,tier2,25.0,1,25
232372,android,tier3,31.0,0,8
616140,android,tier2,39.0,1,27
206347,pc,tier2,30.0,0,10
806394,ios,tier1,27.0,1,32
424652,ios,tier2,44.0,0,17
243139,android,tier1,27.0,0,26
947749,android,tier2,35.0,0,13
462164,ios,tier3,32.0,1,24
14435,android,tier3,30.0,0,4
750623,ios,tier2,38.0,1,25
227358,pc,tier2,39.0,1,23
500877,android,tier2,37.0,0,8
316751,android,tier3,22.0,0,19
944115,ios,tier1,26.0,1,33
914157,android,tier2,35.0,1,23
152263,ios,tier1,29.0,1,27
506768,android,tier3,32.0,0,11
106368,ios,tier2,25.0,1,21
229004,pc,tier2,21.0,1,21
38809,ios,tier3,12.0,1,26
62982,ios,tier1,31.0,1,25
871474,android,tier1,41.0,1,18
353680,ios,tier3,21.0,1,21
365092,pc,tier1,23.0,0,18
341096,ios,tier2,44.0,1,21
94333,ios,tier2,31.0,1,18
60061,ios,tier2,30.0,1,32
16601,pc,tier1,14.0,0,15
235352,ios,tier2,32.0,1,20
699200,android,tier2,36.0,1,23
500642,ios,tier1,39.0,1,21
228238,android,tier2,22.0,0,9
366573,pc,tier2,28.0,0,12
526895,android,tier1,32.0,1,21
76175,pc,tier1,24.0,0,13
342387,ios,tier3,26.0,1,26
367644,ios,tier3,20.0,1,29
896970,android,tier2,16.0,1,19
461171,ios,tier2,30.0,0,11
903802,android,tier2,26.0,0,13
557883,ios,tier3,39.0,1,27
347353,pc,tier2,23.0,0,12
808531,android,tier1,20.0,0,17
364869,android,tier2,29.0,1,18
819955,pc,tier2,28.0,0,9
510101,android,tier1,31.0,1,21
418822,ios,tier2,25.0,1,29
590215,pc,tier1,18.0,1,24
505140,android,tier2,27.0,0,18
523588,android,tier2,30.0,1,23
768829,ios,tier3,9.0,1,34
668928,ios,tier1,24.0,1,29
316923,ios,tier2,32.0,1,36
71974,ios,tier1,27.0,1,29
685215,ios,tier1,22.0,1,28
833702,android,tier1,36.0,1,22
342382,android,tier3,31.0,0,12
337107,pc,tier2,14.0,1,26
237836,android,tier1,26.0,1,24
901043,android,tier3,33.0,1,21
279546,android,tier3,41.0,1,18
951696,pc,tier2,28.0,0,19
990111,android,tier3,16.0,1,20
182038,ios,tier3,13.0,0,16
513180,android,tier1,30.0,1,21
143428,android,tier2,26.0,1,8
271009,android,tier1,35.0,1,27
271216,android,tier2,35.0,0,14
302533,android,tier3,33.0,1,27
69268,ios,tier3,35.0,1,31
157161,android,tier1,32.0,0,14
723343,ios,tier1,34.0,1,23
323843,pc,tier1,29.0,1,19
118848,pc,tier2,25.0,0,10
158157,android,tier2,48.0,0,21
961860,ios,tier2,16.0,0,25
171560,pc,tier3,15.0,1,27
908753,ios,tier2,33.0,0,10
601147,android,tier2,31.0,1,23
710102,ios,tier2,18.0,1,33
549272,ios,tier3,38.0,1,16
19543,pc,tier3,47.0,0,12
480247,android,tier2,35.0,1,23
29415,android,tier3,29.0,1,22
417051,pc,tier2,44.0,0,11
617732,android,tier1,44.0,0,17
37783,ios,tier1,26.0,1,23
575380,pc,tier2,29.0,0,21
588420,ios,tier2,29.0,0,19
965479,pc,tier2,25.0,1,16
101340,android,tier1,33.0,1,25
946318,ios,tier2,29.0,0,23
582890,pc,tier2,19.0,1,20
422492,android,tier2,28.0,0,6
821989,android,tier2,13.0,1,28
852203,ios,tier3,20.0,0,13
44443,pc,tier3,38.0,0,7
165087,android,tier2,20.0,0,22
918146,pc,tier1,30.0,1,27
915029,android,tier2,21.0,1,24
108770,ios,tier2,49.0,1,27
843423,ios,tier2,52.0,1,16
733227,ios,tier3,29.0,1,21
165116,android,tier2,28.0,1,32
249950,ios,tier2,41.0,1,23
220444,pc,tier2,27.0,1,20
303885,ios,tier1,27.0,0,13
199232,android,tier3,25.0,0,17
196786,pc,tier2,22.0,1,27
64916,ios,tier1,20.0,1,30
66736,android,tier2,34.0,0,23
136535,android,tier2,28.0,0,16
766481,pc,tier3,26.0,0,7
982895,android,tier3,22.0,1,25
499404,pc,tier2,35.0,0,7
573583,pc,tier1,30.0,0,6
282686,ios,tier2,35.0,1,40
815726,pc,tier3,37.0,0,-1
984656,android,tier2,27.0,0,6
416448,ios,tier1,23.0,0,26
739665,android,tier2,20.0,1,30
637213,android,tier2,38.0,0,8
523480,pc,tier2,29.0,0,15
587618,pc,tier2,20.0,0,20
727401,ios,tier2,21.0,1,27
912982,android,tier1,33.0,1,21
501241,ios,tier3,25.0,1,23
196365,android,tier3,36.0,0,1
627580,android,tier3,37.0,1,22
745998,pc,tier3,33.0,1,8
329924,ios,tier2,20.0,1,23
591683,ios,tier1,25.0,1,33
374484,ios,tier2,40.0,1,23
432946,ios,tier3,37.0,1,26
34852,android,tier3,40.0,1,12
781325,android,tier1,29.0,1,25
600487,pc,tier3,27.0,0,5
265726,pc,tier1,32.0,0,12
838494,ios,tier1,31.0,1,29
171944,android,tier2,23.0,1,30
661803,android,tier1,23.0,0,18
757530,ios,tier1,29.0,1,27
282601,android,tier2,10.0,1,26
388025,android,tier2,25.0,1,25
145857,pc,tier2,35.0,0,12
692258,ios,tier1,34.0,1,34
139416,pc,tier2,34.0,1,19
736526,android,tier2,27.0,0,4
700800,ios,tier1,31.0,1,24
268886,android,tier2,22.0,1,20
20474,ios,tier2,21.0,1,18
188332,android,tier2,35.0,0,20
820645,ios,tier1,37.0,1,20
351817,pc,tier1,9.0,1,31
367907,ios,tier1,37.0,1,35
783449,android,tier2,26.0,1,19
397698,ios,tier2,30.0,1,26
67770,ios,tier2,27.0,0,16
427678,ios,tier3,23.0,0,17
432188,android,tier2,38.0,1,21
112283,ios,tier1,23.0,1,36
401303,pc,tier1,33.0,0,16
337752,ios,tier1,38.0,0,30
306349,pc,tier1,31.0,1,22
337294,ios,tier1,41.0,1,31
228747,android,tier3,25.0,0,12
40929,ios,tier1,26.0,1,30
546379,ios,tier2,23.0,1,32
724692,pc,tier2,22.0,0,17
795738,pc,tier3,28.0,1,5
719893,pc,tier2,35.0,0,16
833918,android,tier1,36.0,1,25
490816,pc,tier2,33.0,1,22
943079,pc,tier1,44.0,0,14
500337,ios,tier3,45.0,1,26
481837,pc,tier2,33.0,1,21
734357,ios,tier2,24.0,1,27
308124,pc,tier1,32.0,1,19
222877,android,tier2,46.0,1,25
33076,android,tier2,14.0,1,26
636413,ios,tier2,29.0,1,23
846996,ios,tier2,36.0,1,26
864241,ios,tier2,30.0,0,22
778002,android,tier3,21.0,0,19
224029,ios,tier2,33.0,1,20
512709,ios,tier1,38.0,1,30
616578,pc,tier2,23.0,1,21
213716,pc,tier2,26.0,1,21
381607,android,tier2,10.0,1,22
378676,pc,tier1,33.0,1,20
607355,ios,tier2,44.0,1,19
310064,pc,tier2,34.0,0,19
748867,android,tier1,15.0,0,14
278851,android,tier2,30.0,1,23
742765,ios,tier2,30.0,0,22
458786,android,tier2,43.0,0,11
393661,ios,tier2,35.0,0,21
459095,ios,tier3,28.0,0,18
711646,pc,tier1,25.0,0,18
482037,ios,tier2,23.0,1,26
879670,android,tier1,29.0,1,29
795170,pc,tier3,26.0,1,21
431220,pc,tier3,34.0,0,9
716325,ios,tier3,43.0,0,12
867144,pc,tier1,26.0,0,11
890384,pc,tier1,20.0,0,16
965994,android,tier1,22.0,0,16
921702,pc,tier3,32.0,1,7
459690,android,tier1,10.0,1,33
923303,android,tier1,30.0,1,21
304259,android,tier3,34.0,1,21
946995,android,tier1,36.0,1,28
332735,ios,tier3,41.0,1,27
216440,android,tier1,29.0,1,35
659671,pc,tier2,44.0,1,9
337284,ios,tier2,35.0,1,26
399695,android,tier2,27.0,0,18
479169,ios,tier2,26.0,1,36
459273,android,tier3,20.0,0,16
619043,android,tier2,28.0,1,17
441262,pc,tier1,22.0,1,28
946150,ios,tier2,43.0,1,25
931558,android,tier2,27.0,1,20
116264,pc,tier1,41.0,0,10
601595,android,tier2,20.0,1,18
617062,ios,tier1,18.0,1,26
998677,android,tier2,43.0,1,22
101133,android,tier1,20.0,1,16
119147,pc,tier1,41.0,0,10
252694,ios,tier2,44.0,0,18
960832,android,tier3,35.0,0,12
769121,android,tier3,38.0,1,18
757186,pc,tier3,37.0,0,9
607306,pc,tier3,30.0,0,15
180290,android,tier3,25.0,0,11
467315,android,tier2,26.0,0,20
928783,android,tier3,22.0,1,17
497723,android,tier1,22.0,1,34
919923,android,tier1,25.0,0,17
131034,ios,tier1,15.0,1,37
162469,ios,tier3,39.0,0,19
941963,ios,tier3,40.0,1,20
197320,pc,tier3,34.0,0,12
968771,ios,tier2,27.0,1,28
247694,pc,tier1,34.0,0,12
759919,android,tier2,37.0,1,22
915870,android,tier1,33.0,0,21
282352,android,tier2,21.0,0,15
60313,ios,tier2,40.0,1,29
921980,ios,tier2,32.0,1,26
317468,ios,tier1,37.0,1,25
696116,ios,tier3,28.0,1,20
339207,android,tier1,31.0,1,20
104655,ios,tier2,35.0,1,24
103795,ios,tier1,39.0,1,29
907456,pc,tier3,23.0,0,6
237632,ios,tier3,36.0,0,17
818095,ios,tier3,36.0,0,18
83145,android,tier1,30.0,1,20
743925,pc,tier2,23.0,1,16
657815,android,tier2,29.0,1,18
272038,android,tier3,25.0,0,23
992096,ios,tier3,32.0,0,17
231602,android,tier1,34.0,1,38
936984,android,tier3,19.0,0,18
67197,pc,tier3,36.0,0,13
822324,android,tier1,35.0,1,25
88769,pc,tier2,31.0,0,1
683805,android,tier3,36.0,0,11
966207,pc,tier2,37.0,0,13
542878,android,tier3,34.0,1,21
368698,android,tier2,37.0,0,22
122636,android,tier2,34.0,1,23
350102,android,tier3,35.0,1,19
745382,ios,tier1,29.0,1,28
431862,android,tier2,42.0,1,24
674285,android,tier2,17.0,1,28
226274,android,tier2,37.0,0,19
762231,ios,tier2,40.0,1,24
961024,ios,tier3,22.0,0,17
105595,ios,tier3,31.0,0,17
527099,ios,tier2,24.0,1,34
628328,ios,tier2,34.0,0,22
472795,pc,tier2,44.0,0,16
929669,android,tier1,30.0,1,32
235838,pc,tier2,31.0,0,12
354097,android,tier1,23.0,1,26
423660,pc,tier2,18.0,0,12
849209,android,tier3,19.0,1,29
364798,pc,tier2,33.0,0,13
62253,android,tier3,40.0,1,26
564644,ios,tier1,24.0,1,37
126791,ios,tier1,23.0,1,37
753962,pc,tier1,28.0,1,21
159513,ios,tier3,25.0,1,25
361106,android,tier1,27.0,0,31
599909,ios,tier1,19.0,0,24
967133,ios,tier1,28.0,0,21
609955,android,tier3,30.0,0,17
111876,android,tier1,22.0,1,27
492637,pc,tier1,24.0,1,20
701384,pc,tier1,23.0,0,22
221391,android,tier2,42.0,0,11
784267,ios,tier1,25.0,1,32
705930,android,tier2,25.0,0,16
843261,android,tier2,41.0,0,13
988015,ios,tier3,16.0,1,31
814510,android,tier1,28.0,0,24
826622,pc,tier3,34.0,0,12
214934,android,tier1,36.0,1,24
436152,android,tier2,16.0,0,24
147803,ios,tier3,33.0,1,22
244464,android,tier2,22.0,1,20
769598,ios,tier1,31.0,1,32
249472,ios,tier2,31.0,1,22
416977,ios,tier2,13.0,0,23
106333,ios,tier1,35.0,1,27
786489,ios,tier3,23.0,1,22
803610,android,tier2,35.0,1,22
923274,android,tier1,24.0,1,32
927800,ios,tier2,31.0,1,26
862335,pc,tier3,46.0,0,1
275157,pc,tier2,44.0,0,5
253466,ios,tier3,40.0,0,16
449846,ios,tier3,27.0,0,17
848287,ios,tier2,15.0,1,33
252484,android,tier1,25.0,1,28
550394,android,tier2,44.0,1,29
437068,android,tier2,42.0,0,13
956566,ios,tier2,39.0,0,24
591742,pc,tier2,27.0,1,23
971817,ios,tier1,30.0,1,24
424369,android,tier3,19.0,1,25
839338,android,tier2,29.0,1,26
232974,ios,tier2,28.0,0,11
190797,ios,tier3,19.0,1,36
224929,android,tier2,30.0,1,27
900027,ios,tier2,33.0,1,14
880448,android,tier2,38.0,0,20
433110,pc,tier1,44.0,0,5
214471,android,tier2,41.0,0,14
535391,android,tier2,41.0,1,22
268637,ios,tier1,28.0,0,16
780990,ios,tier1,19.0,0,29
972404,android,tier2,27.0,0,7
469913,pc,tier2,29.0,0,15
219511,pc,tier1,26.0,0,10
620304,android,tier2,33.0,0,9
812986,android,tier2,32.0,1,26
882102,pc,tier1,30.0,1,20
973262,ios,tier3,12.0,0,24
362250,android,tier2,33.0,1,29
34927,ios,tier2,37.0,0,22
904255,ios,tier2,36.0,1,26
646357,pc,tier2,19.0,1,31
71378,android,tier2,30.0,0,15
815323,ios,tier2,23.0,1,33
803196,android,tier1,31.0,1,26
336162,pc,tier2,42.0,0,13
232549,ios,tier2,25.0,1,37
364681,android,tier2,35.0,0,15
149738,android,tier1,33.0,1,27
621610,android,tier1,28.0,0,17
730020,android,tier2,36.0,0,18
826189,ios,tier1,29.0,1,31
166623,android,tier2,45.0,1,25
817227,android,tier2,30.0,1,22
323280,android,tier1,31.0,0,22
439733,android,tier2,11.0,1,34
794178,android,tier2,30.0,1,31
944106,ios,tier2,31.0,0,21
26243,android,tier1,32.0,1,19
627812,pc,tier2,21.0,1,12
747756,android,tier2,30.0,1,20
766784,android,tier3,23.0,0,4
276023,android,tier1,39.0,1,18
993001,ios,tier2,24.0,1,30
65589,android,tier2,45.0,0,5
986199,android,tier2,31.0,1,26
212103,android,tier3,38.0,1,17
953554,ios,tier2,36.0,1,20
658364,android,tier2,19.0,0,14
841514,pc,tier2,34.0,0,1
625184,android,tier1,34.0,1,32
174573,android,tier2,24.0,0,8
358608,ios,tier2,39.0,0,18
604139,android,tier2,36.0,1,23
270627,android,tier2,35.0,1,28
304560,pc,tier1,28.0,1,19
203601,android,tier2,33.0,1,24
436447,ios,tier2,19.0,1,24
829483,ios,tier2,31.0,1,21
681841,ios,tier2,34.0,1,32
619508,ios,tier2,34.0,1,27
587796,android,tier2,42.0,1,27
819103,android,tier2,29.0,0,19
349530,ios,tier2,30.0,0,20
577855,ios,tier3,28.0,1,21
43220,ios,tier1,37.0,1,34
390037,android,tier2,30.0,1,25
289599,android,tier2,13.0,0,21
875072,ios,tier1,35.0,1,21
640528,ios,tier2,32.0,1,26
317075,android,tier1,30.0,1,20
992334,android,tier2,33.0,1,8
750816,android,tier1,37.0,1,29
199949,ios,tier1,31.0,1,42
790610,ios,tier3,19.0,1,16
118474,ios,tier3,29.0,1,28
165070,pc,tier2,20.0,0,17
461790,android,tier1,43.0,1,34
154362,ios,tier3,40.0,1,25
788260,pc,tier2,28.0,0,10
678509,android,tier2,33.0,1,25
426777,android,tier2,35.0,0,13
967471,android,tier2,27.0,1,27
456760,pc,tier2,27.0,1,19
293873,android,tier3,31.0,0,15
681545,android,tier2,30.0,1,32
123368,ios,tier1,41.0,1,25
588482,android,tier1,21.0,0,21
393249,ios,tier1,34.0,1,28
742422,ios,tier1,37.0,1,40
327445,android,tier1,25.0,0,15
757674,pc,tier2,21.0,0,6
123715,pc,tier2,26.0,0,19
177648,ios,tier2,35.0,1,24
159162,ios,tier2,43.0,0,25
74834,android,tier2,18.0,1,27
397459,ios,tier2,39.0,1,28
926752,android,tier2,24.0,0,15
626683,ios,tier1,36.0,1,35
358865,pc,tier1,23.0,1,30
683258,pc,tier2,45.0,0,11
493587,android,tier2,26.0,0,18
320287,android,tier2,45.0,1,22
731893,android,tier3,33.0,0,10
733072,android,tier2,44.0,1,16
680626,pc,tier3,24.0,1,15
372976,android,tier3,39.0,1,12
806622,android,tier3,34.0,0,15
816855,android,tier3,21.0,1,18
820195,ios,tier2,30.0,1,33
310380,android,tier2,27.0,1,34
175643,ios,tier2,36.0,1,26
890357,ios,tier1,32.0,0,18
441785,ios,tier1,26.0,1,30
625034,ios,tier2,19.0,1,32
123218,android,tier1,44.0,1,17
179933,android,tier1,37.0,1,25
412131,android,tier2,36.0,0,19
349485,ios,tier2,27.0,1,26
61330,ios,tier2,26.0,1,29
181000,android,tier2,46.0,0,7
738311,ios,tier2,34.0,1,29
538495,android,tier1,19.0,1,29
844522,ios,tier2,34.0,1,21
790314,android,tier2,30.0,1,28
641712,android,tier2,17.0,0,8
702658,android,tier1,32.0,0,18
441863,ios,tier3,26.0,0,24
975175,ios,tier3,41.0,1,23
967264,android,tier2,22.0,0,18
196147,android,tier2,27.0,0,15
787402,android,tier3,19.0,1,24
141399,android,tier3,27.0,1,21
341181,ios,tier2,26.0,1,33
510121,android,tier2,27.0,1,26
529137,pc,tier3,32.0,1,20
63148,ios,tier2,20.0,1,31
499523,pc,tier2,30.0,0,14
138365,ios,tier2,24.0,1,29
382172,pc,tier1,32.0,1,15
324253,ios,tier3,26.0,1,23
214284,ios,tier1,24.0,1,31
194034,android,tier1,24.0,0,27
611454,android,tier1,35.0,0,12
389409,ios,tier3,28.0,0,25
389957,android,tier3,41.0,0,9
93495,pc,tier1,27.0,1,29
489525,ios,tier2,31.0,1,25
17053,android,tier3,34.0,0,9
68012,ios,tier3,18.0,1,18
668587,ios,tier1,35.0,1,30
841981,ios,tier2,22.0,1,33
186329,android,tier3,25.0,0,18
559451,ios,tier3,25.0,1,28
938750,ios,tier2,31.0,0,24
551237,ios,tier1,39.0,1,25
257132,pc,tier1,5.0,1,19
942682,android,tier2,34.0,1,15
381349,ios,tier2,7.0,1,36
450877,ios,tier2,34.0,0,24
803676,ios,tier2,38.0,0,20
539529,android,tier3,24.0,1,17
965178,android,tier1,25.0,0,25
415233,ios,tier3,31.0,0,13
789880,android,tier2,24.0,1,21
274175,ios,tier1,32.0,1,31
526527,android,tier2,20.0,0,20
601700,android,tier3,33.0,0,19
197319,ios,tier2,25.0,1,42
872981,android,tier2,25.0,1,35
804963,android,tier2,37.0,1,28
365851,pc,tier2,26.0,0,19
550422,ios,tier2,14.0,1,31
751558,pc,tier2,22.0,0,21
431892,pc,tier3,48.0,0,2
898070,ios,tier2,39.0,1,21
157251,android,tier1,29.0,1,35
362550,ios,tier1,25.0,1,33
830806,pc,tier2,44.0,0,4
215869,ios,tier1,29.0,1,22
123139,android,tier2,36.0,0,17
16437,pc,tier3,26.0,0,6
311278,ios,tier1,32.0,1,23
834223,android,tier1,39.0,0,21
11578,pc,tier3,31.0,0,12
686900,android,tier2,21.0,0,13
96998,android,tier3,28.0,1,22
222108,ios,tier1,31.0,1,28
209067,pc,tier1,30.0,0,12
465046,pc,tier2,34.0,0,17
473347,ios,tier2,25.0,1,22
444972,ios,tier2,29.0,1,26
302532,android,tier3,41.0,1,22
752640,ios,tier2,33.0,0,21
783785,android,tier1,29.0,1,20
345583,ios,tier2,29.0,1,26
