user_id,speed,conversion,device_type,device_age,region,query_complexity,results_count
417491,1.815620833091876,0,ios,old,tashkent,5,43
920823,2.5244391045541774,0,android,old,tashkent,5,51
272400,1.953465915639101,0,ios,new,bukhara,1,66
506119,3.2314632235309437,1,ios,old,bukhara,5,61
272797,2.489153316550002,0,ios,new,bukhara,2,91
630425,2.5693617501959025,0,ios,old,bukhara,5,23
811852,3.7257442360765753,0,android,old,bukhara,4,84
599459,0.7613063421272429,0,ios,new,samarkand,2,21
785588,3.424386622706756,0,android,old,tashkent,4,95
613540,1.4159926998251176,1,android,old,tashkent,1,33
54766,2.9768092353014586,0,ios,old,bukhara,3,72
143013,3.007864395732682,0,android,old,bukhara,3,46
245954,2.3556862026494794,0,android,new,tashkent,5,77
792739,2.3965392502591407,0,ios,old,samarkand,2,57
582350,0.9378104872167661,0,ios,new,tashkent,1,39
171003,1.5883123744356373,0,android,old,samarkand,1,31
232624,0.8767525899942604,0,ios,new,tashkent,2,43
853086,1.7386390523989252,0,ios,new,tashkent,4,62
233431,1.51243062377924,0,ios,new,tashkent,1,80
328695,1.0698591807383342,0,ios,new,bukhara,5,17
796676,1.9108578553006141,0,ios,new,bukhara,5,44
937873,2.8379833941090418,0,android,old,bukhara,5,44
260946,2.5571521032861133,0,android,old,bukhara,2,52
573521,1.8550214165316419,0,ios,new,samarkand,2,78
466583,2.2855508634418165,0,ios,old,samarkand,4,51
60517,2.07891534052513,0,ios,old,samarkand,2,49
738073,1.2386641351053178,0,android,old,samarkand,1,11
620456,1.707912493022382,0,android,old,bukhara,1,7
158628,0.8827042826032586,0,ios,new,tashkent,2,41
504394,2.590257634756675,0,ios,old,samarkand,5,45
299722,2.137583768213277,0,ios,new,bukhara,4,43
764214,2.3434320248910367,0,android,new,tashkent,3,91
395148,1.2753062719429216,1,ios,new,bukhara,2,60
66062,1.3105548533617137,0,ios,new,bukhara,4,33
205650,0.9596105767069918,0,ios,new,samarkand,5,17
393085,2.6164930852702755,0,android,new,samarkand,1,98
382857,1.9970591049601683,0,ios,new,bukhara,1,87
399126,1.8114037043974682,0,android,new,samarkand,5,34
273698,3.0473299786258496,0,ios,old,samarkand,3,95
691111,2.370212675764288,0,ios,old,bukhara,1,58
91420,2.4710379955964448,0,ios,old,samarkand,4,63
287365,2.824176194444908,0,android,old,bukhara,2,71
727156,3.2198504928081872,0,android,old,samarkand,2,95
48051,2.3362884059520503,0,android,old,bukhara,1,37
137341,1.927306227479324,0,ios,new,bukhara,4,63
383501,1.9146836448038727,0,android,new,samarkand,4,32
574955,3.588056213190266,1,android,old,bukhara,2,85
992219,2.1794731147788218,1,ios,new,bukhara,4,71
468372,0.8498641530926092,0,ios,old,samarkand,1,10
198039,2.827990900409315,0,ios,old,bukhara,4,51
79338,1.6375390468090125,0,android,old,tashkent,2,16
104305,1.7969017083937993,0,ios,new,samarkand,1,73
328516,1.9380488608027586,0,android,new,bukhara,4,59
710610,2.0112830899419234,1,ios,new,bukhara,2,62
640362,2.072997596798847,0,android,new,bukhara,2,44
666589,2.425269936726057,0,ios,new,samarkand,4,98
568850,2.1717765215926446,0,ios,old,samarkand,4,39
453014,1.6568039445494156,0,android,new,samarkand,3,36
586967,2.2477963485033268,0,android,old,tashkent,3,61
295003,2.1380830744642063,0,android,new,bukhara,1,43
778682,2.8948719091138675,0,ios,old,tashkent,4,93
646931,1.5399452630576413,0,android,new,samarkand,2,49
796782,2.4808520625253023,1,android,new,bukhara,1,82
626792,1.5398047552280936,0,android,old,tashkent,3,15
34403,2.086811136507016,0,ios,old,bukhara,1,47
858210,2.9369734090914617,0,android,old,bukhara,4,68
110840,0.6677767971124475,1,android,new,tashkent,1,20
900413,2.3620492447010184,0,android,old,bukhara,3,19
841704,2.181348120153907,0,android,new,samarkand,1,74
205001,2.508399698790792,0,android,old,bukhara,3,31
429553,1.7786435760798103,0,ios,new,samarkand,5,73
148082,0.5028029313036547,0,ios,new,samarkand,3,8
222652,2.361327529520266,0,ios,old,bukhara,4,44
475613,1.1875789301206932,1,ios,new,samarkand,4,22
907524,1.5506234633273932,0,android,new,tashkent,2,68
218508,2.175256694195856,0,ios,old,bukhara,4,30
110782,2.5591931177705627,0,ios,old,tashkent,1,93
278620,1.283883947735502,1,ios,new,samarkand,4,39
679584,2.251275921929584,0,ios,old,samarkand,4,42
768631,1.8274424625649939,0,android,old,samarkand,5,10
257271,2.312088305815127,0,ios,new,bukhara,3,72
216551,1.917493895522141,0,android,old,bukhara,3,13
590022,0.9017538034569533,0,ios,new,tashkent,2,35
516679,0.9023724803309137,0,ios,new,tashkent,2,22
635622,2.4681899939198177,0,android,new,samarkand,2,88
466119,2.233224677579907,0,android,old,bukhara,1,31
833736,2.2588521910934807,0,android,old,bukhara,4,20
502198,2.5234840616936247,0,android,new,samarkand,1,85
511010,1.5205167904281285,0,ios,old,tashkent,4,26
426286,2.484950815481199,0,android,old,samarkand,4,38
877183,1.871013866066722,0,android,old,tashkent,3,20
933021,2.0477253295914855,0,android,new,tashkent,1,69
951281,0.971575089270877,0,ios,new,tashkent,1,50
319168,2.9260990393201785,0,ios,old,bukhara,4,66
406656,2.052671822419896,0,android,new,tashkent,3,87
52455,1.7928905632549288,0,android,old,tashkent,1,40
727647,1.1283348979475154,1,ios,old,samarkand,1,5
235007,1.4559093718375287,0,android,new,bukhara,3,21
184886,3.016605352911346,0,ios,old,samarkand,5,87
540804,1.5712895431622913,1,android,new,bukhara,5,14
543695,0.9653548149817146,0,android,new,tashkent,1,16
928427,1.3174683550612583,0,android,new,tashkent,2,41
969206,3.140843813822766,0,ios,old,bukhara,5,64
442986,2.069497802813101,0,ios,old,bukhara,2,37
317299,1.5443072474315724,0,ios,new,bukhara,5,28
143403,1.5190794709420496,0,android,old,tashkent,1,33
452845,1.1528336179684966,0,ios,old,samarkand,2,13
761705,1.193110537969367,0,android,old,tashkent,2,21
890612,1.7172038395327156,0,ios,new,bukhara,2,46
875908,2.8595416278250716,0,android,old,samarkand,3,68
58759,1.8195407290516399,0,ios,old,bukhara,2,6
632208,1.5333092928292165,0,android,new,samarkand,1,42
890291,1.6595976845094391,0,android,new,tashkent,3,55
461812,1.2162062737276886,0,ios,old,samarkand,1,20
685059,0.9052076365278153,0,ios,new,tashkent,3,24
600717,3.0588170468116886,1,android,old,bukhara,1,73
354315,2.120100744527212,0,ios,new,bukhara,4,56
344676,1.0557079723706828,0,android,new,tashkent,1,38
607210,2.0620745775974356,0,android,new,tashkent,3,65
329918,2.8290504635228655,0,ios,old,tashkent,5,62
186613,1.5876986537206996,1,android,new,tashkent,5,57
455907,1.191983816695794,1,android,new,samarkand,4,8
267099,2.2126615555604032,0,ios,new,tashkent,5,92
409942,1.989648931725869,0,android,new,tashkent,5,77
838878,1.4426972710036325,1,ios,new,tashkent,1,70
281416,0.8894349261049976,0,ios,new,bukhara,5,6
865477,2.008770444397173,0,android,new,bukhara,1,60
104356,2.525107046574307,0,android,old,samarkand,5,49
937092,2.2193273706565786,0,android,old,samarkand,2,41
732873,2.510899259745734,0,ios,old,samarkand,2,54
303591,1.1579493610164548,1,ios,old,samarkand,1,18
29422,2.523568056810213,0,android,new,bukhara,4,78
390613,2.1665183122707274,0,ios,new,tashkent,3,94
13520,0.8134779654236399,0,ios,new,tashkent,2,42
265858,2.7194524690615696,0,ios,old,tashkent,3,66
203465,2.218414775344084,0,ios,new,samarkand,4,86
312518,2.224769835183661,0,ios,new,samarkand,5,86
297625,2.57860382296932,0,ios,new,samarkand,4,96
742347,1.7046712870043244,0,android,old,samarkand,5,21
403553,1.3307456496304146,0,ios,new,tashkent,5,53
411145,1.0852652652826826,0,ios,new,samarkand,1,38
271345,2.292697771644252,0,ios,old,tashkent,5,68
13095,2.12643148794706,0,android,old,bukhara,3,32
29875,1.746724556668745,0,android,new,samarkand,4,56
85378,1.6384202576500724,0,ios,new,tashkent,4,59
681511,1.1481273679462218,0,ios,new,bukhara,1,24
98874,2.6329217284890203,0,ios,old,samarkand,1,98
491778,2.863321126393299,0,android,old,tashkent,1,79
640137,1.1276766942359173,0,android,new,samarkand,3,20
123099,3.335287147639575,1,ios,old,samarkand,5,91
998871,2.8731668459213946,0,ios,old,bukhara,3,54
220449,3.305231008542891,0,ios,old,bukhara,4,92
956955,2.388772271119996,0,ios,new,samarkand,4,89
519974,1.2799828129496578,0,ios,new,tashkent,3,51
798691,1.346213044317375,0,ios,old,samarkand,1,6
863228,2.3604045408490366,0,ios,new,bukhara,2,83
624284,1.7934765576087668,0,ios,new,samarkand,2,65
484135,2.3079923412249204,0,ios,old,tashkent,5,57
402316,2.243447264080173,0,android,old,tashkent,4,29
396811,1.823410049282921,0,android,old,samarkand,2,20
489529,1.8295124629830068,1,android,new,bukhara,3,60
328388,2.07383098445523,0,ios,new,samarkand,4,85
633789,1.5984528951119965,0,android,old,samarkand,3,11
801249,2.9363460796097356,0,ios,old,samarkand,3,82
643933,1.499884010855573,0,android,new,samarkand,4,29
145564,2.243007869687971,0,android,old,samarkand,1,52
648749,1.7007344943317242,1,android,old,tashkent,4,17
288804,2.6395724467170276,0,ios,old,bukhara,2,74
114043,2.4785570875928933,0,ios,new,bukhara,2,94
671934,2.272726701607987,0,ios,old,samarkand,1,72
98724,2.0716273731694903,0,android,old,tashkent,2,38
548324,3.7228699791150985,0,android,old,bukhara,2,92
40987,2.0200931163016635,0,android,old,samarkand,1,38
294267,2.991701283564305,0,ios,old,bukhara,1,94
138590,1.3037596799273943,0,android,old,tashkent,2,5
665332,1.7558058180426555,0,android,old,tashkent,2,31
162686,2.1783763919290604,0,android,old,bukhara,3,11
711705,2.7989841644544975,0,ios,old,tashkent,3,80
401960,3.07605806776775,0,ios,old,samarkand,5,78
668970,1.5411434377599824,0,android,old,tashkent,1,25
240006,2.0244852374328186,1,android,new,bukhara,2,35
922552,2.6863895663769326,0,android,old,tashkent,2,67
865158,2.524672856205745,0,ios,old,tashkent,4,79
240442,0.6919006589104408,1,ios,new,tashkent,1,30
121250,2.111548792140715,0,android,new,bukhara,4,55
286618,3.129544339281133,0,android,old,bukhara,2,63
893765,2.0191307941711187,0,ios,old,bukhara,5,36
42392,2.2559508388133884,1,ios,old,bukhara,2,48
858653,2.6479943759687665,0,ios,new,bukhara,3,96
841416,3.4471344612911086,0,android,old,samarkand,4,87
425463,1.5337238642080933,0,ios,new,bukhara,4,34
573689,0.9472050963175248,0,android,new,samarkand,1,21
367082,2.279262577633684,0,android,new,samarkand,2,79
506083,3.3286990128115304,0,ios,old,bukhara,3,89
287960,2.803520157815435,0,ios,old,samarkand,5,79
431344,1.192785258782397,1,ios,new,samarkand,2,51
114235,2.249369345756735,0,ios,new,tashkent,5,99
112728,1.4822766888322003,0,ios,new,samarkand,4,41
119750,2.624113775492523,1,android,old,bukhara,5,15
964673,1.1539553653810801,0,ios,new,bukhara,4,8
18744,2.455005021521537,0,android,old,bukhara,4,11
596130,3.4589068515314376,0,android,old,bukhara,2,86
610147,2.0020225426787817,0,ios,old,tashkent,3,43
635898,2.3625245837310715,0,android,old,tashkent,1,60
185112,3.105822791767965,0,ios,old,tashkent,5,87
681389,2.4149342024209544,0,android,new,bukhara,3,64
334436,1.0587456065362801,0,ios,new,tashkent,1,51
174068,2.545189052686793,0,android,new,samarkand,4,82
545699,3.3910583807190284,1,android,old,bukhara,4,79
421103,2.5252940417521392,0,android,new,tashkent,5,93
168921,1.4482190269748128,0,android,new,tashkent,2,46
466532,1.8469384611024289,0,ios,new,samarkand,4,37
903102,2.4508702727166307,0,android,old,samarkand,2,63
208078,2.7074874603178323,0,android,old,tashkent,1,80
182197,2.2976293374456285,0,ios,new,samarkand,1,96
419649,1.758362823962362,0,android,new,bukhara,3,27
690687,2.5099491459520253,0,android,old,tashkent,5,47
876844,1.6453684042267804,0,android,new,tashkent,3,68
53412,1.4246818889283763,0,ios,new,samarkand,2,56
567126,2.65362967788754,0,android,new,bukhara,2,99
865464,2.421155419346414,0,ios,old,bukhara,5,40
627442,1.962851667102626,1,android,new,samarkand,3,57
796690,1.6347953798570272,0,ios,new,bukhara,3,37
557359,1.8400236005308896,0,ios,old,samarkand,3,33
82940,2.2161892818713045,0,ios,new,tashkent,2,83
459728,1.398293559639456,0,ios,old,tashkent,2,25
837353,1.8763405144891818,0,ios,old,tashkent,3,41
227379,1.7563403155089201,0,android,new,samarkand,5,49
227686,2.563989959632984,0,android,old,samarkand,2,59
915061,1.1031651244239364,0,ios,new,samarkand,3,32
586845,3.286394141400401,0,android,old,tashkent,3,97
142866,2.27384454712482,0,android,new,tashkent,1,84
873045,1.925920336825176,0,ios,old,samarkand,2,46
437263,2.8917976539570347,0,ios,old,tashkent,4,95
812830,2.158266302306164,0,android,old,bukhara,2,34
998310,2.093198664014895,0,ios,new,tashkent,4,93
310347,0.46123171837700483,0,ios,new,tashkent,2,8
310275,1.3981380753822688,1,ios,old,samarkand,2,27
982948,1.7228114442557854,0,ios,old,bukhara,1,31
777329,1.3170997655948375,0,android,new,tashkent,4,9
113359,2.3035309339891787,0,ios,new,samarkand,4,74
497439,3.3956059377747554,0,android,old,samarkand,4,89
530552,2.789578563110047,0,android,new,bukhara,2,95
87735,2.5333848111750434,0,android,new,bukhara,4,78
828003,3.190767315156145,0,ios,old,bukhara,3,89
944056,2.715506462747009,1,android,new,tashkent,5,84
500436,1.668652326605097,0,android,new,samarkand,3,31
408419,2.6171782266249592,0,android,new,tashkent,5,75
702705,2.6461680184515166,0,ios,new,samarkand,5,97
98416,2.7073724404784265,0,android,new,samarkand,3,99
952016,2.693965148226855,1,ios,old,tashkent,1,75
338706,2.691273107573836,0,ios,old,bukhara,2,71
279443,3.0443898512837118,0,ios,old,samarkand,5,72
944255,0.9553503996568651,0,ios,new,bukhara,2,15
910623,1.8486178809220637,1,ios,old,samarkand,5,24
878973,2.761151537530509,0,ios,old,tashkent,4,95
29661,1.3138424740304668,0,ios,new,bukhara,1,41
791096,2.089728985553213,0,android,old,samarkand,2,47
837228,1.013765641606816,1,ios,new,bukhara,1,29
565272,1.3676705196542502,0,ios,old,samarkand,1,9
672352,1.9607086584449105,0,ios,new,bukhara,4,53
678902,0.9051833776279425,0,android,new,samarkand,3,6
366571,1.9923353722851551,0,ios,new,bukhara,2,66
868916,2.701577351729766,0,ios,new,bukhara,4,87
956375,0.9209858840817919,1,android,new,samarkand,4,13
35130,2.2129621606705996,0,ios,new,bukhara,5,70
87819,2.095463808932409,1,android,old,tashkent,1,58
69675,2.347521024237609,0,ios,new,bukhara,4,73
437422,2.1089476495703487,0,ios,old,tashkent,1,55
691825,2.0857558561018332,1,ios,new,bukhara,5,53
418005,2.2134729807449913,0,android,old,tashkent,5,27
827853,1.671695493417528,0,ios,old,samarkand,1,41
416955,3.272752065112134,0,ios,old,bukhara,2,94
265115,1.7537670961155485,1,ios,old,samarkand,5,30
443529,1.696490546200347,1,ios,new,samarkand,5,39
397143,1.2656386121113812,0,ios,new,bukhara,5,22
129116,1.8452871052108002,0,android,new,samarkand,3,55
95238,1.7330746996587092,0,android,new,bukhara,5,38
515772,0.9645521128088368,0,ios,new,samarkand,2,32
544596,2.5734967817771297,0,ios,new,bukhara,4,92
980689,1.6832852488413388,1,android,new,bukhara,4,18
594427,2.1398499615235087,0,android,new,samarkand,4,52
27897,2.991060876387233,0,ios,old,tashkent,2,98
116354,2.327899452813605,0,android,old,bukhara,1,46
398735,1.7418580070355922,0,ios,old,samarkand,4,17
952010,2.2710036660850985,0,ios,old,bukhara,4,47
527985,1.4120845907212596,0,android,old,tashkent,1,20
136883,2.0167966684313656,0,ios,old,samarkand,3,25
116108,1.4912275205354666,1,ios,old,tashkent,4,22
162078,1.4880050614908993,0,android,new,tashkent,3,33
959350,1.0821000578424893,1,ios,old,tashkent,2,6
997687,1.6716138783280416,0,android,old,tashkent,3,17
442665,2.307151959817519,0,ios,new,samarkand,2,92
890216,2.8160097255657477,0,android,old,samarkand,3,56
514300,3.6418678015713004,0,ios,old,bukhara,5,98
175874,2.482390223546356,0,android,old,tashkent,1,89
814725,1.6912089423366228,1,ios,old,tashkent,5,28
259213,1.4912211299823501,0,ios,old,samarkand,4,9
409554,1.4068239301071621,0,android,new,samarkand,1,49
209319,2.660229170216151,0,android,new,bukhara,2,93
429533,1.521760562944076,0,android,new,bukhara,2,41
336991,1.9358566625083506,0,ios,old,samarkand,1,54
525250,2.6737324488456804,1,ios,old,bukhara,1,76
129742,1.9961927809508326,0,ios,new,bukhara,2,57
94716,1.1080567023776207,0,ios,new,tashkent,4,36
820310,1.795334150032445,0,android,new,bukhara,4,25
158734,2.886899361228477,0,ios,old,bukhara,1,67
274404,0.7515344974861761,0,android,new,tashkent,3,9
616458,1.2613095388325481,0,android,new,samarkand,3,20
829191,2.6310786152908805,0,ios,old,tashkent,3,81
928866,2.3943981161208177,0,ios,old,samarkand,3,40
756899,1.402152308614764,0,ios,new,samarkand,1,45
817271,2.2268067763990906,0,ios,old,tashkent,1,90
786327,2.2207159245410484,0,ios,new,bukhara,3,72
568228,1.7405795305381968,0,android,old,tashkent,4,23
925868,2.2152019533867797,0,ios,old,tashkent,5,47
555480,2.1210977418671044,0,android,new,bukhara,3,78
652474,2.0511059019455398,0,android,old,bukhara,1,6
799904,1.2762045011916658,0,android,new,tashkent,2,49
663807,0.4027777576765094,0,ios,new,tashkent,1,12
137057,1.8671663143646522,0,android,old,tashkent,5,15
907232,1.7363675198629582,0,android,new,samarkand,4,20
416440,1.1079116666594326,0,ios,new,tashkent,1,39
101442,2.4216689572066965,0,android,old,bukhara,3,18
33692,1.1820278534031008,0,ios,old,tashkent,4,12
372094,2.9305968009211893,0,android,old,tashkent,2,99
169310,1.7767143510634587,0,android,new,bukhara,5,24
832202,2.391124131222628,0,ios,old,bukhara,2,54
399686,2.32533368728311,0,android,old,tashkent,2,63
124225,0.8338361802405044,1,ios,new,samarkand,3,11
245855,1.9665762496919106,0,android,old,samarkand,3,28
229036,3.9743035250149674,1,android,old,samarkand,5,97
913662,1.8113825603121065,1,ios,old,samarkand,1,50
437400,1.1614605470345472,0,android,old,tashkent,1,7
62665,1.6167994160120105,0,ios,new,tashkent,4,49
988641,1.22856313926489,0,ios,new,tashkent,1,52
303255,1.2967521409321032,0,ios,new,bukhara,5,19
698090,2.237091118970681,0,ios,new,bukhara,5,65
418699,2.8042513239683804,0,ios,new,bukhara,4,93
901050,2.1250709077173133,0,android,new,tashkent,2,76
936241,2.111818444067305,0,android,old,samarkand,2,33
327052,1.2801903464497961,0,android,new,tashkent,3,18
808265,1.4871824524990656,0,ios,new,samarkand,4,32
591507,1.9334321162918116,0,android,old,samarkand,4,23
892908,3.079128899660804,0,android,old,bukhara,4,64
100045,1.9572400233081844,0,android,old,samarkand,1,26
381140,1.2088612539952717,0,android,new,samarkand,3,32
247510,1.6282867230332794,0,ios,new,tashkent,4,65
257167,2.6460580352968353,1,ios,new,bukhara,3,95
573377,2.323480874551522,0,ios,old,samarkand,1,69
592798,1.8388904768206693,1,android,new,samarkand,1,75
40785,2.612193181756064,0,ios,new,bukhara,2,93
291374,1.4115417133440666,0,ios,new,samarkand,3,50
412311,2.757591050769671,0,android,new,bukhara,4,54
517954,3.019266398764227,0,ios,old,bukhara,3,71
943165,2.3468776772288136,0,ios,new,samarkand,3,77
235278,0.9993478906367855,1,android,new,tashkent,4,42
200677,1.7932724082046145,0,ios,new,samarkand,4,68
273426,1.5881809462400314,0,ios,new,bukhara,3,54
169287,3.037981076841603,0,android,old,tashkent,3,95
555536,2.355565143935897,1,android,old,tashkent,3,58
289441,1.5363162513411048,0,ios,new,tashkent,1,71
679273,0.5925122931925564,0,ios,new,samarkand,2,22
348806,1.9720067703420803,0,android,new,tashkent,2,79
473661,1.1469595235018772,0,android,new,tashkent,4,33
224999,2.7588782023492833,0,android,old,samarkand,5,42
763670,1.1676953309055431,0,android,new,samarkand,1,29
76979,3.8545065182398845,0,android,old,samarkand,5,97
991869,1.6614731795424447,0,ios,new,samarkand,4,53
763514,2.0379592169620357,0,ios,new,samarkand,3,68
841384,2.2626065104047477,0,ios,new,samarkand,5,84
240393,1.596868866966894,1,ios,new,tashkent,5,42
918165,1.2585882990841353,0,ios,old,tashkent,3,22
367353,1.967702895653764,0,ios,old,tashkent,1,39
979119,1.315689688940592,1,ios,new,bukhara,2,23
164446,1.9704478539649903,0,android,new,bukhara,3,50
246805,1.8716714431376873,0,android,new,samarkand,3,58
339044,0.649931439155861,0,ios,new,tashkent,2,27
922662,1.8968948073178322,0,ios,new,tashkent,4,90
885316,1.6057213745639358,0,android,old,tashkent,2,31
160592,1.9988420899333146,0,ios,old,tashkent,2,62
401594,1.2548178958152636,1,ios,new,tashkent,5,37
359619,1.4119189988417689,0,ios,old,samarkand,3,14
610346,1.5086267173699002,0,ios,new,bukhara,3,27
653179,3.828793152154458,0,android,old,bukhara,5,94
714297,1.878585865365646,0,android,old,samarkand,2,31
862042,1.9978062339854141,0,android,new,samarkand,1,92
952983,2.1092916914636377,0,android,old,bukhara,4,29
48305,2.4865222214387876,1,android,old,samarkand,5,51
912544,0.9890016245394362,0,ios,old,tashkent,1,9
271182,1.1869357875445727,0,ios,new,samarkand,2,51
240933,1.7019825320628152,0,ios,new,samarkand,2,55
718232,2.72624178052291,0,android,new,bukhara,3,83
163866,1.318742635985991,0,ios,old,samarkand,2,9
959732,1.9911321215168245,0,ios,new,tashkent,5,61
34209,1.6746075712782205,0,ios,old,samarkand,3,26
887032,1.9044401486481954,0,android,old,tashkent,5,15
811344,2.5488980878606116,0,ios,old,samarkand,4,61
927526,2.251221974437801,0,android,new,samarkand,5,54
777102,2.6518734207762176,0,android,old,samarkand,4,40
906034,1.2104677794722427,0,ios,new,bukhara,3,7
809196,1.9282565406358403,0,ios,new,samarkand,1,82
939560,1.7927534272667798,1,android,old,tashkent,1,35
850653,2.3241441200569253,0,ios,new,bukhara,5,47
378748,0.6682891694983782,0,ios,new,tashkent,1,21
148771,1.8870186578915376,0,android,old,samarkand,2,25
854841,1.1746699924784492,0,ios,new,bukhara,2,21
481235,2.8394157284320696,0,android,old,samarkand,3,71
96075,2.9897386153350247,0,ios,old,tashkent,5,84
778519,2.263559463759776,0,ios,new,bukhara,5,55
175434,1.521410801196091,0,ios,old,samarkand,4,16
920390,1.209847461498659,0,ios,new,tashkent,1,44
107589,2.6029783692796054,0,android,old,tashkent,2,63
808851,2.836047961679519,0,android,old,tashkent,1,95
966989,1.283131329782548,0,android,new,bukhara,5,5
697185,1.2156059595227102,0,android,new,samarkand,5,25
538379,2.4591095091834214,1,ios,old,tashkent,3,85
471749,2.014889677928387,1,ios,new,samarkand,4,75
193002,2.7542714580590757,0,ios,old,bukhara,1,64
792169,1.8544077185069006,1,ios,new,samarkand,5,61
93358,1.0650436420015772,0,ios,new,tashkent,2,44
207315,2.456593670495643,0,android,old,bukhara,2,37
337346,1.8434653339241858,0,android,new,tashkent,5,59
491913,1.8208253070148468,0,android,new,bukhara,5,21
474359,3.5416487000650796,0,android,old,bukhara,1,99
713321,1.840658190564117,0,android,new,samarkand,5,34
350673,2.2380888537921915,0,android,new,tashkent,5,68
777310,1.2195113760253715,0,android,new,bukhara,2,32
609297,1.059314764302016,0,ios,old,tashkent,1,24
788274,1.9693906513798167,1,ios,old,tashkent,5,40
824338,1.7464775145151192,0,ios,new,tashkent,1,78
566034,3.0758210388720197,0,android,old,samarkand,4,61
214126,1.713255215424503,0,android,new,tashkent,3,65
906743,1.1722731407439282,0,ios,old,tashkent,2,14
229169,0.8237399564850354,0,ios,new,bukhara,2,16
912624,2.6229781787219437,0,ios,old,samarkand,3,72
280759,1.9340907866050958,0,ios,new,tashkent,4,78
18023,1.5804718123591417,0,ios,old,bukhara,2,13
706950,2.572911127831175,0,ios,new,bukhara,2,98
673890,2.970766176761202,0,android,old,tashkent,3,85
335159,2.5157271793813942,0,android,old,samarkand,3,37
263970,1.740320103772135,0,android,new,samarkand,1,66
118149,2.1893467281702264,0,android,old,bukhara,1,42
824813,1.8122168849561473,0,ios,old,bukhara,4,12
630754,0.8216095173057942,0,ios,new,tashkent,5,8
473450,2.2395957010249132,0,android,old,bukhara,2,14
244885,1.8289777632193045,0,android,new,tashkent,3,70
983178,0.9781891142170579,0,ios,old,samarkand,2,16
754281,1.2241309903579105,0,ios,new,tashkent,5,36
488471,3.1455933954681035,0,ios,old,tashkent,4,86
263346,2.321376781260106,0,android,new,tashkent,4,87
704821,2.379259175427403,0,android,old,tashkent,2,54
981754,2.135944261518349,0,ios,old,samarkand,2,62
67031,3.6818826123306567,0,android,old,bukhara,3,99
398919,2.88020903455418,0,android,old,bukhara,3,51
601973,2.4156810859676594,0,android,old,bukhara,4,35
511112,0.9665143226944485,0,ios,new,tashkent,3,26
930505,1.8418042522237237,0,ios,new,tashkent,2,97
636650,0.6203476234259114,0,android,new,samarkand,1,31
560976,1.6193901304414071,0,android,new,bukhara,3,11
566139,2.351001317838235,0,ios,old,samarkand,5,55
88251,2.8889552871767687,0,ios,old,samarkand,2,92
397911,1.3948515015783716,0,android,new,tashkent,5,17
805021,2.069708514231145,0,android,old,bukhara,2,11
618040,1.507321530177856,0,ios,old,samarkand,2,25
653116,0.9279773113359442,0,android,new,samarkand,4,10
133552,3.0075282920947317,1,android,old,tashkent,4,89
284385,2.5457868308772724,0,ios,old,tashkent,4,70
697580,3.4088911809758384,0,ios,old,bukhara,4,77
428650,2.725799550360685,0,android,old,tashkent,5,63
986297,2.8519702995134257,0,android,new,bukhara,5,86
958610,1.5564598066859638,0,ios,new,bukhara,4,25
313317,2.12284790675315,1,ios,new,samarkand,4,69
307716,1.4031394568637514,0,ios,new,bukhara,2,15
790349,1.1689159395038653,0,ios,new,bukhara,2,26
784874,3.037043841961537,0,android,new,bukhara,1,76
298370,1.5358055121702918,0,android,new,tashkent,4,55
467659,3.340958536723946,0,ios,old,bukhara,4,89
269642,3.7605519917166412,0,android,old,bukhara,3,95
965117,2.023424211109206,0,android,new,samarkand,1,76
363517,1.7738760218513003,0,android,new,samarkand,3,29
384517,1.2477190846978534,0,ios,old,tashkent,4,18
622130,1.9646615771926421,0,ios,new,bukhara,4,60
914200,0.8271983569606477,0,android,new,samarkand,2,7
841602,2.6234796089884123,0,ios,old,samarkand,2,78
778036,3.123295891110642,0,android,old,bukhara,5,45
779222,3.2596793826827004,1,ios,old,tashkent,4,86
388474,1.3637593059988813,1,android,new,tashkent,2,53
145816,1.948404603784326,0,android,new,tashkent,3,67
469597,2.2280110249128864,0,android,new,tashkent,2,88
607369,3.0927955956451774,0,android,new,bukhara,3,95
485809,2.4598752516452014,1,ios,old,tashkent,1,97
53295,2.231694309690921,0,ios,old,bukhara,1,39
706526,2.1668943238607126,0,ios,old,bukhara,5,26
47689,1.8762502229150722,0,android,old,tashkent,3,27
240227,3.4329970654415214,0,android,old,bukhara,5,76
860522,1.1719151497266982,0,ios,old,tashkent,1,15
287380,1.378415355787886,0,android,new,tashkent,4,51
373592,1.7496366012665894,0,android,old,tashkent,2,37
315996,1.5790765557050965,0,ios,old,samarkand,3,28
375813,1.825585242544122,1,android,new,samarkand,5,23
149486,2.3946440064270718,0,android,new,samarkand,4,74
140496,2.7235191240454926,0,android,old,tashkent,1,91
720719,1.5692151348991876,0,android,old,samarkand,1,10
65527,3.2319974393459576,0,android,old,bukhara,2,65
96885,2.2508993052799187,0,android,old,tashkent,5,42
47760,1.3969479778604716,0,android,old,tashkent,3,18
857951,2.291739207172925,1,ios,old,tashkent,5,46
678214,1.617773277023822,0,ios,new,bukhara,4,40
932269,0.8558190941126012,0,ios,old,tashkent,1,15
711408,3.107556687471098,0,android,old,bukhara,4,48
287495,3.3312074620708474,0,android,old,samarkand,1,83
253454,2.621716610520888,0,ios,new,bukhara,2,99
